"Permit_ID","Yelp_ID"
5314,"silvestre-cafe-washington"
5324,NULL
5325,"zpizza-washington"
5326,NULL
5327,NULL
5328,NULL
5329,"cafe-manna-washington"
5330,"beau-thai-washington-2"
5332,"new-dynasty-washington"
5333,NULL
5335,NULL
5337,"the-royal-diners-washington"
5340,NULL
5342,"redline-washington"
5343,"atrium-cafe-washington-3"
5345,"tandoori-time-washington"
5347,"sign-of-the-whale-washington-2"
5350,"terasol-washington"
5351,NULL
5352,NULL
5354,"dc-3-washington-2"
5356,NULL
5357,"bar-c鰀e-washington-2"
5358,"wok-and-roll-asian-bistro-washington"
5359,"ihop-washington-3"
5361,NULL
5370,"potbelly-sandwich-works-washington-16"
5371,NULL
5372,"west-wing-cafe-washington-3"
5373,NULL
5374,NULL
5382,NULL
5383,NULL
5385,NULL
5386,"cities-restaurant-and-lounge-washington-2"
5387,NULL
5388,"merzi-washington"
5391,"saigon-bistro-washington-2"
5392,"pho-dc-washington-2"
5393,"tortilla-coast-washington"
5398,"bistrot-du-coin-washington"
5399,NULL
5405,"point-chaud-caf?and-cr阷es-washington-4"
5406,NULL
5408,"american-ice-company-washington"
5409,NULL
5420,NULL
5421,"piccante-pizza-washington"
5422,"mcdonalds-washington-45"
5424,NULL
5429,"chopt-creative-salad-company-washington-2"
5433,"post-pub-washington"
5437,NULL
5438,NULL
5439,"smith-commons-washington"
5442,"laughing-man-tavern-washington"
5444,"spice-express-washington-2"
5445,"taylor-gourmet-washington-2"
5447,"talay-thai-washington"
5449,"jumbo-pizza-washington-2"
5454,"molly-malones-washington"
5455,"lolas-barracks-bar-and-grill-washington"
5456,NULL
5461,NULL
5463,NULL
5464,NULL
5468,"mcdonalds-washington-24"
5470,"z-burger-washington-2"
5471,"subway-washington-55"
5472,NULL
5473,NULL
5475,"cafe-phillips-washington-5"
5481,NULL
5482,"rustik-tavern-washington"
5483,"mandu-washington-2"
5485,"uniontown-bar-and-grill-washington"
5487,"rumba-caf?washington-2"
5489,NULL
5492,"the-cajun-experience-washington"
5493,NULL
5495,NULL
5496,"loebs-ny-deli-washington"
5497,"paila-chilean-grill-and-caf?washington-3"
5498,"chipotle-washington-4"
5505,"lavagna-washington"
5506,NULL
5507,"jakes-american-grille-washington"
5508,"floriana-washington"
5509,NULL
5511,"constitution-cafe-washington"
5512,"bojangles-washington-2"
5513,"standard-washington"
5515,"au-bon-pain-washington-20"
5516,NULL
5518,NULL
5519,NULL
5520,NULL
5521,NULL
5522,"potbelly-sandwich-works-washington-21"
5524,NULL
5529,NULL
5530,"the-codmother-washington"
5533,NULL
5534,NULL
5535,"birch-and-barley-washington"
5538,"potbelly-washington-2"
5539,"roadside-cafe-washington"
5541,NULL
5547,"dupont-pizza-washington-2"
5548,"hill-country-washington"
5549,"khans-bar-and-grill-washington-2"
5557,NULL
5558,"pound-the-hill-washington"
5563,NULL
5564,NULL
5565,"701-pennsylvania-avenue-restaurant-and-bar-washington"
5566,NULL
5567,NULL
5568,NULL
5569,NULL
5576,"medium-rare-washington"
5578,"ezme-restaurant-and-wine-bar-washington"
5580,"sawah-diner-and-hookah-lounge-washington"
5585,"negril-eatery-washington"
5586,"serendipity-3-washington"
5604,"via-19-washington"
5607,"ruby-tuesday-washington"
5608,NULL
5610,NULL
5611,"pizzolis-pizzeria-washington"
5612,"pho-14-washington"
5614,"lincoln-washington"
5616,"eat-and-joy-washington"
5617,NULL
5618,"the-queen-vic-washington"
5624,"jamaican-joes-famous-jerk-chicken-washington-2"
5625,"we-the-pizza-washington-2"
5626,NULL
5627,"senarts-oyster-bar-and-chop-house-washington"
5638,NULL
5642,NULL
5646,"public-bar-tenley-washington"
5648,NULL
5650,"potbelly-sandwich-works-washington-26"
5652,NULL
5655,NULL
5656,NULL
5657,"fiola-da-fabio-trabocchi-washington"
5663,NULL
5664,"bistro-bistro-washington-2"
5665,"potenza-bakery-washington"
5666,NULL
5667,"j-pauls-washington"
5669,"blue-44-restaurant-and-bar-washington"
5672,NULL
5674,"lil-gt-cafe-washington"
5675,NULL
5681,"subway-sandwich-shop-washington-7"
5685,NULL
5692,NULL
5696,"devon-and-blakely-washington-5"
5699,"la-morenita-washington"
5704,"zoup-washington"
5707,NULL
5708,NULL
5710,"shake-shack-washington"
5712,NULL
5719,NULL
5722,"tonic-at-quigleys-bar-and-restaurant-washington-2"
5726,"fast-gourmet-washington"
5731,NULL
5733,"marvelous-pizza-washington"
5734,"the-getaway-washington"
5735,NULL
5736,"sax-washington"
5739,NULL
5741,NULL
5744,NULL
5747,NULL
5748,NULL
5749,NULL
5750,NULL
5757,NULL
5761,"qdoba-washington-3"
5776,NULL
5782,"fiesta-washington-2"
5784,"masa-14-washington"
5785,"potbelly-sandwich-works-washington-4"
5786,NULL
5787,NULL
5788,NULL
5790,"dino-restaurant-washington"
5795,NULL
5796,NULL
5797,"sankofa-bookstore-and-cafe-washington"
5798,NULL
5801,"le-pain-quotidien-washington-5"
5803,NULL
5807,"sacrificial-lamb-kabobs-and-wraps-washington"
5809,"901-restaurant-and-bar-washington"
5816,"shanghai-lounge-washington"
5819,NULL
5823,"lukes-lobster-washington"
5825,"cafe-grande-washington"
5827,"tackle-box-washington-2"
5828,"surfside-truck-washington"
5829,NULL
5831,"italian-pizza-kitchen-washington-2"
5837,NULL
5844,"potbelly-sandwich-works-washington-8"
5845,"agora-restaurant-washington"
5846,NULL
5848,"pizza-authentica-washington-2"
5852,"acre-121-washington"
5853,"himalayan-heritage-washington-2"
5854,"panera-bread-washington-4"
5855,"station-4-washington-3"
5860,"johnnys-deli-washington"
5861,"lost-society-washington"
5877,"heritage-india-washington"
5879,"cafe-phillips-washington-9"
5883,"graffiato-washington"
5885,"pizzaiole-washington"
5888,NULL
5889,"harmony-caf?washington-2"
5891,NULL
5892,"circa-at-foggy-bottom-washington-2"
5894,NULL
5895,"thunder-grill-washington"
5906,"frankies-washington"
5908,NULL
5909,"city2cafe-washington"
5910,"sweetgreen-washington-6"
5911,"tono-sushi-washington"
5913,NULL
5915,NULL
5916,"mai-thai-washington-3"
5917,"the-big-board-washington"
5918,NULL
5919,NULL
5921,"constitution-cafe-washington-3"
5922,"au-bon-pain-washington"
5923,"stars-and-stripes-cafe-washington"
5926,"king-of-kabob-washington"
5928,NULL
5931,"blackfinn-washington"
5932,"soupergirl-washington"
5933,"america-eats-tavern-washington"
5935,NULL
5936,"circa-at-foggy-bottom-washington-2"
5943,"umi-japanese-cuisine-washington-2"
5944,"potbelly-sandwich-works-washington-8"
5946,NULL
5949,"chicken-out-rotisserie-washington"
5950,"republic-gardens-restaurant-washington"
5951,"rogue-24-washington"
5956,"shaws-tavern-washington"
5957,NULL
5958,NULL
5959,"truorleans-restaurant-and-gallery-washington"
5963,"sundevich-washington"
5964,"oh-fish-washington"
5969,NULL
5972,"best-sandwich-place-washington-2"
5973,NULL
5976,NULL
5978,"roti-mediterranean-grill-washington-5"
5992,"sticky-rice-washington"
5993,NULL
5995,NULL
6000,"pizza-authentica-washington"
6001,NULL
6010,NULL
6014,"pearl-dive-oyster-palace-washington"
6015,"bobbys-burger-palace-washington-2"
6016,"justins-cafe-washington-2"
6017,"ping-pong-dim-sum-washington-5"
6018,NULL
6019,"cafe-of-india-washington"
6025,"shawafel-washington"
6026,NULL
6027,NULL
6050,"pizza-d-oro-washington"
6063,NULL
6067,NULL
6068,NULL
6069,"district-of-pi-washington"
6072,NULL
6082,"fiesta-washington-2"
6086,NULL
6087,"five-guys-burgers-and-fries-washington-5"
6088,"subway-washington-18"
6096,"subway-washington-37"
6098,"corner-bakery-cafe-washington-8"
6100,NULL
6102,"pho-dc-washington-2"
6105,"zentan-washington"
6106,"marvin-washington"
6107,"elephant-and-castle-washington-3"
6108,"district-commons-washington-3"
6110,"boundary-stone-public-house-washington"
6113,"arthur-treachers-fish-and-chips-washington"
6114,"dc-thai-washington"
6115,NULL
6117,"jannat-kabob-and-pizza-washington"
6121,NULL
6122,"panera-bread-washington-3"
6123,"starbucks-washington-57"
6124,"chopt-creative-salad-company-washington-9"
6129,NULL
6132,"absolute-thai-washington"
6133,NULL
6135,"azis-cafe-washington"
6136,NULL
6137,"daily-grill-washington-3"
6151,NULL
6162,NULL
6171,"bacio-pizzeria-washington"
6173,NULL
6174,"pho-14-washington"
6177,NULL
6186,NULL
6195,"subway-sandwich-shop-washington-7"
6200,"pho-bar-and-grill-washington"
6202,"mellow-mushroom-washington"
6206,NULL
6207,"tsunami-sushi-and-lounge-washington"
6212,NULL
6214,"marrakesh-p-street-washington"
6215,"komi-washington"
6218,NULL
6220,"americas-best-wings-washington"
6222,NULL
6224,"uptown-tap-house-washington"
6225,"roti-mediterranean-grill-washington-8"
6226,"unum-washington"
6227,NULL
6228,NULL
6229,NULL
6230,"roxanne-washington"
6231,NULL
6232,NULL
6233,NULL
6236,NULL
6241,NULL
6249,NULL
6251,"j-pauls-washington"
6263,"jimmy-johns-washington"
6266,"tortino-washington"
6275,"grill-kabob-washington-2"
6276,NULL
6277,"meatballs-washington"
6280,"le-pain-quotidien-washington-7"
6285,"bistro-med-washington-2"
6302,"sushi-para-washington"
6303,NULL
6307,NULL
6308,"eddies-carryout-washington"
6310,"mcnastys-washington-2"
6312,NULL
6314,NULL
6315,"capitol-hill-tandoor-and-grill-washington"
6318,"dennys-washington-2"
6320,NULL
6334,"tortilla-coast-washington-2"
6336,"mama-chuy-dc-washington"
6337,"jimmy-johns-washington-2"
6338,NULL
6339,NULL
6343,NULL
6346,NULL
6348,"tops-washington-2"
6349,NULL
6361,"panera-bread-washington-2"
6369,"the-hamilton-washington"
6374,"noodles-and-company-washington"
6375,NULL
6378,NULL
6379,"le-bon-cafe-washington"
6380,NULL
6387,"district-kitchen-washington"
6388,NULL
6389,"taylor-gourmet-washington-4"
6390,"burger-tap-and-shake-washington"
6392,"clara-barton-cafe-washington"
6393,"subway-cafe-washington"
6395,"boqueria-washington"
6396,NULL
6402,NULL
6403,"irish-whiskey-public-house-washington"
6406,NULL
6408,"zuppa-fresca-washington"
6412,"southern-hospitality-washington"
6414,NULL
6416,"loebs-ny-deli-washington"
6417,NULL
6424,"cafe-carvy-washington"
6431,"fuel-pizza-washington"
6433,"henrys-soul-cafe-washington-2"
6434,"quiznos-washington-4"
6438,"pret-a-manger-washington-6"
6439,"town-hall-washington-2"
6444,NULL
6447,"rosa-mexicano-washington-4"
6450,"souk-restaurant-washington"
6452,"mintwood-place-washington"
6462,NULL
6464,"black-and-orange-washington-2"
6471,NULL
6474,NULL
6476,"a-deli-washington"
6477,"pizzarro-washington"
6478,"salt-and-pepper-grill-washington"
6482,NULL
6483,"instant-noodles-washington"
6484,NULL
6485,"freshii-washington-2"
6488,"wasabi-to-go-washington"
6490,NULL
6491,"boundary-road-washington"
6493,"z-burger-washington-5"
6497,NULL
6499,NULL
6500,"coffy-cafe-washington"
6505,NULL
6507,NULL
6508,"marx-cafe-washington"
6509,"marx-cafe-washington"
6511,"moroni-and-brothers-pizza-restaurant-washington"
6512,NULL
6514,"rahama-african-restaurant-washington"
6516,"jaleo-washington"
6518,NULL
6522,"room-11-washington"
6527,NULL
6528,"mgm-roast-beef-washington"
6531,NULL
6535,NULL
6539,NULL
6540,"againn-washington-2"
6545,NULL
6564,NULL
6566,"al-dente-washington"
6567,"potbelly-sandwich-shop-washington-5"
6568,NULL
6569,"frankies-washington"
6572,"dc-reynolds-washington"
6573,NULL
6575,"juice-joint-caf?washington-2"
6576,"potbelly-sandwich-works-washington-6"
6577,"g-street-food-washington-2"
6579,"rasika-west-end-washington"
6581,NULL
6582,"subway-washington-60"
6585,"the-crave-washington"
6586,NULL
6588,NULL
6589,"kokeb-ethiopian-restaurant-washington"
6590,"senbeb-cafe-washington"
6591,NULL
6592,NULL
6593,"lil-gt-cafe-washington"
6603,"chez-billy-washington"
6604,"tanad-thai-washington"
6605,"orange-spoon-washington"
6606,"patty-boom-boom-washington"
6613,"kangaroo-boxing-club-washington"
6620,"sakuramen-washington"
6621,NULL
6623,NULL
6641,"876-cafe-washington"
6643,NULL
6644,"chercher-ethiopian-restaurant-and-mart-washington"
6646,"3-pizanos-washington"
6662,"the-pinch-washington"
6664,"west-wing-cafe-washington-2"
6666,"umi-japanese-cuisine-washington-2"
6669,NULL
6670,"menomale-pizza-napoletana-washington"
6671,NULL
6673,"sala-thai-washington-4"
6676,"mcdonalds-washington-21"
6678,"mcdonalds-washington-40"
6679,"california-tortilla-washington-2"
6682,NULL
6683,"shemalis-washington"
6686,"telveh-cafe-and-wine-bar-washington"
6688,NULL
6692,NULL
6693,NULL
6694,"district-taco-washington"
6695,"horace-and-dickies-washington"
6707,"the-pig-washington-2"
6708,NULL
6709,NULL
6714,"paul-bakery-and-cafe-washington-3"
6718,"1905-bistro-washington"
6721,"chalins-restaurant-washington"
6723,NULL
6724,"sweetgreen-washington-7"
6726,"grand-deli-and-cafe-washington-2"
6727,"pulpo-washington"
6732,"chipotle-mexican-grill-washington-9"
6736,"prince-caf?washington-6"
6741,"pho-viet-washington"
6742,"smoke-and-barrel-washington"
6746,NULL
6747,"room-11-washington"
6749,"pacifico-cantina-washington"
6750,NULL
6756,NULL
6761,"izakaya-seki-washington"
6763,NULL
6764,NULL
6765,"one-fish-two-fish-washington"
6770,"the-atlas-room-washington"
6772,NULL
6773,NULL
6774,NULL
6775,"cusbah-washington"
6779,"bullfeathers-washington"
6782,NULL
6785,"axum-ethiopian-restaurant-washington"
6788,"el-chucho-washington"
6789,"ruths-chris-steak-house-washington"
6792,"del-friscos-grille-washington-3"
6798,NULL
6800,NULL
6803,NULL
6805,"cava-mezze-grill-washington"
6809,"axum-ethiopian-restaurant-washington"
6814,"uptown-tap-house-washington"
6818,"mayfair-and-pine-washington"
6819,"back-alley-waffles-washington"
6821,NULL
6822,NULL
6845,NULL
6847,"h-and-pizza-washington"
6853,"twist-georgetown-restaurant-and-lounge-washington"
6854,"lillies-washington"
6855,"oxford-cafe-washington"
6860,"slate-wine-bar-bistro-washington"
6861,NULL
6862,"tonys-place-washington"
6864,NULL
6865,"yo-sushi-washington"
6866,"hanks-oyster-bar-washington-2"
6869,"howard-china-washington"
6870,NULL
6871,"ardeo-washington"
6872,"dino-restaurant-washington"
6873,"perrys-restaurant-washington"
6875,NULL
6876,NULL
6877,NULL
6878,NULL
6882,NULL
6883,NULL
6885,"corner-bakery-cafe-washington"
6886,NULL
6888,"georges-king-of-falafel-and-cheesesteak-washington"
6890,NULL
6891,NULL
6893,NULL
6894,"highlands-washington-3"
6895,NULL
6897,NULL
6898,NULL
6899,NULL
6902,NULL
6905,"ambassador-restaurant-and-bar-washington"
6908,"moroni-and-brothers-pizza-restaurant-washington"
6909,NULL
6910,NULL
6913,"rome-pizza-and-sub-washington"
6914,"thai-x-ing-washington"
6917,"le-grenier-washington"
6923,NULL
6925,NULL
6927,"new-orleans-poboy-shop-washington"
6929,NULL
6930,NULL
6931,"z-burger-washington-6"
6932,"puro-mediterranean-tapas-washington"
6933,NULL
6938,NULL
6939,NULL
6940,NULL
6941,NULL
6943,"sweetgreen-washington-9"
6944,"standard-washington"
6945,"chipotle-washington-9"
6946,"redrocks-firebrick-pizzeria-washington"
6947,"tony-and-joes-seafood-place-washington"
6948,"la-kazbah-washington"
6951,"nicks-riverside-grill-washington-2"
6953,"bgr-the-burger-joint-washington"
6954,"west-wing-cafe-washington-4"
6955,"lime-fresh-mexican-grill-washington"
6958,"five-guys-washington-2"
6959,"dc-scoop-cafe-washington"
6960,"kitty-o-sheas-dc-washington"
6961,"hitching-post-washington"
6962,NULL
6963,"portico-restaurant-washington"
6964,NULL
6967,NULL
6972,NULL
6973,"flippin-pizza-washington-2"
6975,"julias-empanadas-washington-5"
6981,"new-york-pizza-washington-3"
6982,NULL
6983,NULL
6984,NULL
6985,"aroi-fine-thai-and-japanese-cuisine-washington"
6986,NULL
6992,NULL
6994,NULL
6996,NULL
6997,"ching-ching-cha-washington"
6998,NULL
7001,"prego-again-washington"
7004,NULL
7005,NULL
7006,NULL
7007,NULL
7008,"paragon-thai-washington"
7010,"paolos-ristorante-washington"
7011,NULL
7012,"the-caucus-room-brasserie-washington"
7014,"chicken-and-rice-washington"
7015,NULL
7023,NULL
7032,"rappahannock-oyster-bar-washington"
7037,"acacia-gourmet-washington"
7040,"cafe-phillips-washington-3"
7042,"sprig-and-sprout-washington"
7045,"pleasant-pops-farmhouse-market-and-cafe-washington"
7047,"azis-cafe-washington"
7049,"trattoria-nicolas-washington"
7050,"lima-restaurant-and-lounge-washington"
7059,"cafe-paradiso-washington"
7063,"cafe-japone-washington"
7069,"pret-a-manger-washington-2"
7072,NULL
7073,"dancing-crab-washington"
7076,"drafting-table-washington"
7078,"the-coupe-washington"
7079,"board-room-washington"
7083,NULL
7084,"americas-best-wings-washington-2"
7085,"mio-restaurant-washington"
7086,NULL
7088,"cava-mezze-grill-washington-2"
7089,NULL
7090,"maddys-taproom-washington"
7094,NULL
7097,NULL
7100,"d鰊er-bistro-washington"
7101,"cafe-arte-washington"
7107,"wiseguy-ny-pizza-washington"
7113,"pho14-at-adams-morgan-washington"
7115,"farmers-and-fishers-washington"
7120,NULL
7121,"cause-the-philanthropub-washington"
7123,NULL
7130,NULL
7133,"camilles-sidewalk-cafe-washington"
7135,NULL
7137,NULL
7139,"california-tortilla-washington-8"
7144,NULL
7145,NULL
7148,"radius-pizza-washington"
7152,"kruba-thai-and-sushi-washington"
7155,"little-rickys-washington"
7157,NULL
7159,"freshii-washington-3"
7160,"asian-american-restaurant-washington"
7166,"the-park-at-fourteenth-washington"
7168,"mad-momos-beer-garden-washington"
7170,"white-apron-specialty-sandwiches-washington"
7177,"california-tortilla-washington-3"
7179,"st-arnolds-on-jefferson-washington"
7185,"la-tomate-washington"
7186,"mason-inn-washington"
7187,"energy-kitchen-washington"
7188,NULL
7190,NULL
7192,"woodward-table-washington"
7194,"minibar-washington"
7196,"elephant-and-castle-washington-3"
7197,NULL
7198,NULL
7207,"paul-bakery-and-cafe-washington-3"
7214,NULL
7216,NULL
7217,NULL
7219,"dgs-delicatessen-washington"
7220,"levantes-washington"
7227,"matchbox-14th-street-washington"
7236,"annies-paramount-steak-house-washington"
45239,NULL
47238,NULL
93243,NULL
93276,"fuddruckers-washington-2"
93286,NULL
93287,"dancing-crab-washington"
93288,"tackle-box-washington"
93291,NULL
93300,"rappahannock-oyster-bar-washington"
99239,"potbelly-sandwich-shop-washington-5"
101239,NULL
101240,"starbucks-washington-57"
101241,"sixth-engine-washington"
113238,"mings-restaurant-washington"
113239,NULL
137240,"chopsticks-washington"
137241,"viet-garden-washington"
137242,"el-sauce-washington"
137243,NULL
137244,NULL
137245,"marrakesh-restaurant-washington"
137254,NULL
137255,"el-pollo-sabroso-washington-2"
137256,"don-jaime-restaurant-washington"
137257,NULL
137258,"little-ethiopia-restaurant-washington"
137259,"lil-gt-cafe-washington"
137262,NULL
137263,NULL
137264,"piccante-pizza-washington"
137268,"birch-and-barley-washington"
137269,"u-street-cafe-washington"
137270,"avocado-cafe-washington"
137271,"islander-carribean-restaurant-and-lounge-washington-2"
137272,NULL
137273,"capitol-lounge-washington"
137274,"el-rinconcito-ii-washington"
137277,"el-don-restaurant-washington"
137281,NULL
137282,NULL
137284,"mama-ayeshas-washington"
137286,NULL
137288,"subway-washington-9"
137289,NULL
137291,"buca-di-beppo-washington"
137292,NULL
137293,NULL
137294,"nam-viet-and-pho-79-washington"
137295,NULL
137296,"agora-restaurant-washington"
137297,"lebanese-taverna-washington"
137299,NULL
137300,"cafe-ol?washington-2"
137301,"thai-tanic-restaurant-washington"
137302,NULL
137304,"hanks-oyster-bar-washington"
137306,"sacrificial-lamb-kabobs-and-wraps-washington"
137307,"alero-restaurant-washington-4"
137308,"mcdonalds-washington-21"
137309,"subway-washington-16"
147238,"boloco-washington-2"
147239,NULL
147241,NULL
147242,"firehook-bakery-washington"
147243,NULL
147245,"taylor-charles-steak-and-ice-washington"
147247,"range-by-bryan-voltaggio-washington"
147249,NULL
147251,NULL
147252,"au-bon-pain-washington-9"
147253,NULL
147254,"mari-vanna-washington"
147258,"five-guys-burgers-and-fries-washington-8"
147260,NULL
147262,NULL
147264,NULL
147266,NULL
147269,"the-chicken-place-express-washington"
147275,NULL
147277,"buffalo-and-bergen-washington"
147279,"best-sandwich-place-washington-2"
147283,NULL
147298,"the-silver-spork-washington"
147299,"flavors-of-india-washington-3"
147301,NULL
147302,NULL
147309,NULL
147310,"panera-bread-washington-7"
147312,"taan-washington"
147313,"hikari-sushi-and-sake-bar-washington"
147318,"jetties-downtown-washington"
147319,"edgar-bar-and-kitchen-washington"
147320,NULL
147324,"marvelous-pizza-washington"
147329,"brown-bag-washington"
147332,NULL
147336,"locolat-caf?washington-2"
147337,NULL
147339,"hawk-n-dove-washington"
147340,NULL
147343,"absolute-noodle-washington"
147345,"il-canale-washington-2"
147346,"ambar-washington"
147351,NULL
147356,"sweetgreen-washington-12"
147357,NULL
147359,NULL
147364,NULL
147367,"tash-washington"
147368,"carving-room-washington"
147369,NULL
147371,"tash-washington"
147374,"chix-washington-2"
147376,"pollo-campero-washington"
147377,"paragon-thai-washington"
147378,"panda-gourmet-washington"
147383,NULL
147384,NULL
147389,NULL
147390,NULL
147391,"fado-irish-pub-and-restuarant-washington"
147392,NULL
147393,"good-stuff-eatery-washington-2"
147397,"cafe-phillips-washington"
147403,"table-washington"
147404,"caf?berlin-washington-2"
147406,NULL
147407,"ancora-washington"
147408,"malmaison-washington"
147409,"kfc-washington-6"
147410,NULL
147411,NULL
147415,NULL
147417,"daikaya-washington"
147418,"noodles-and-company-washington-4"
147422,NULL
147424,"beucherts-saloon-washington"
147430,NULL
147431,"henrys-soul-cafe-washington"
147436,"the-source-washington"
147442,NULL
147445,NULL
147449,NULL
147451,"mothership-washington"
147452,"beau-thai-mount-pleasant-washington"
147456,NULL
147465,NULL
147469,"masai-mara-washington"
147477,NULL
147478,NULL
147481,"the-brookland-cafe-washington-2"
147482,NULL
147494,NULL
147496,NULL
147497,NULL
147498,NULL
147499,"taylor-gourmet-washington-6"
147501,NULL
147504,NULL
147509,NULL
147510,NULL
147513,NULL
147514,"bangkok-thai-dining-washington"
147517,NULL
147520,NULL
147528,"vapiano-washington-3"
147532,"west-wing-cafe-washington-6"
147534,NULL
147536,NULL
147542,NULL
147543,NULL
147549,NULL
147557,"new-york-pizza-washington-4"
147559,NULL
147565,NULL
147567,NULL
147572,"masala-art-washington"
147574,NULL
147575,NULL
147576,NULL
147577,NULL
147578,"zest-bistro-washington"
147580,"corner-bakery-cafe-washington-3"
147582,NULL
147590,NULL
147591,NULL
147592,NULL
147593,NULL
147594,NULL
147595,NULL
147596,NULL
147597,"salt-and-pepper-washington"
147598,NULL
147599,"froggy-bottom-pub-washington"
147602,"subway-washington-60"
147603,"subway-washington-15"
147607,NULL
147608,NULL
147609,NULL
147612,NULL
147615,NULL
147616,NULL
147617,"shawarma-spot-washington"
147618,NULL
147620,NULL
147625,NULL
147630,"taqueria-nacional-washington-2"
147634,NULL
147635,NULL
147637,NULL
147639,NULL
147643,NULL
147644,NULL
147647,NULL
147648,NULL
147651,NULL
147652,NULL
147653,NULL
147656,"ris-washington"
147658,NULL
147659,NULL
147660,NULL
147663,NULL
147665,NULL
147666,"subway-washington-38"
147671,NULL
147672,NULL
147673,NULL
147675,NULL
147678,NULL
147679,NULL
147683,NULL
147687,NULL
147690,NULL
147691,"cafe-luna-washington"
147694,NULL
147697,NULL
147699,NULL
147700,NULL
147702,NULL
147704,NULL
147705,NULL
147706,NULL
147707,NULL
147711,NULL
147712,"lace-washington"
147713,"b閍rnaise-washington-2"
147719,NULL
147724,"j-and-g-steakhouse-washington"
147732,"m-cafe-bar-washington"
147738,NULL
147739,NULL
147741,NULL
147748,NULL
147751,NULL
147754,NULL
147755,"eur-asian-washington"
147760,NULL
147765,NULL
147768,NULL
147770,NULL
147772,"ghana-cafe-washington"
147773,NULL
147775,NULL
147777,NULL
147778,NULL
147779,NULL
147784,NULL
147785,NULL
147791,NULL
147801,NULL
147803,NULL
147805,NULL
147807,NULL
147810,"t-v-a-cafe-recess-washington"
147812,NULL
147813,NULL
147814,NULL
147816,NULL
147822,NULL
147823,NULL
147824,NULL
147827,NULL
147828,"bonmi-washington"
147829,NULL
147831,NULL
147837,NULL
147838,NULL
147839,NULL
147853,NULL
147854,NULL
147856,NULL
147860,NULL
147863,NULL
147868,"bold-bite-washington"
147878,NULL
147884,"woodlands-vegan-bistro-washington"
147888,"sonoma-restaurant-and-wine-bar-washington"
147889,"jacks-fresh-washington-3"
147892,NULL
147894,NULL
147896,NULL
147898,NULL
147901,"jacks-fresh-washington-3"
147902,NULL
147905,NULL
147907,NULL
147911,NULL
147914,NULL
147915,NULL
147918,NULL
147919,NULL
147927,NULL
147934,NULL
147935,NULL
147937,"mamma-mia-washington"
147939,"uptown-cafe-washington-2"
147943,NULL
147944,"chopt-creative-salad-company-washington-4"
147945,NULL
147950,NULL
147954,"mcdonalds-washington-39"
147955,NULL
147956,"subway-washington-9"
147959,NULL
147961,NULL
147962,NULL
147964,NULL
147965,NULL
147966,NULL
147967,NULL
147971,"jacks-famous-deli-washington"
147973,"big-bear-cafe-washington"
147974,NULL
147978,NULL
147980,"trattoria-alberto-washington"
147982,"station-cafe-washington"
147983,"dc-noodles-washington-6"
147984,NULL
147986,NULL
147987,NULL
147988,"thaiphoon-washington"
147994,"capriottis-sandwich-shop-washington"
147995,"district-of-pi-washington"
147997,"i-ching-washington"
148001,NULL
148011,"ninnella-washington-2"
148013,"the-silver-spork-washington"
148015,NULL
148016,NULL
148020,NULL
148021,NULL
148023,NULL
148028,NULL
148058,NULL
148061,NULL
148065,NULL
148067,NULL
148075,NULL
148077,"nandos-peri-peri-washington-3"
148078,NULL
148081,NULL
148082,NULL
148083,NULL
148084,"madhatter-washington-2"
148085,NULL
148088,"ritas-west-indian-carryout-washington"
148089,NULL
148090,"flippin-pizza-washington-2"
148091,"jimmy-johns-washington-2"
148092,NULL
148100,"sichuan-pavilion-washington"
148112,NULL
148113,NULL
148115,"starbucks-washington-98"
148120,NULL
148123,NULL
148128,"alba-osteria-washington"
148129,NULL
148130,NULL
148131,NULL
148134,NULL
148139,NULL
148144,"mixtec-restaurant-washington"
148154,NULL
148156,NULL
148157,NULL
148158,"kellari-taverna-washington-2"
148172,NULL
148173,"bistro-cacao-washington-2"
148174,NULL
148181,NULL
148185,NULL
148187,NULL
148190,"seasons-restaurant-washington"
148196,"the-brown-bag-washington"
148199,NULL
148204,"la-colombe-washington-2"
148212,"pinstripes-washington"
148213,NULL
148215,NULL
148216,NULL
148220,NULL
148221,NULL
148222,NULL
148225,NULL
148226,"mcdonalds-washington-23"
148228,"noodles-and-company-washington-4"
148230,NULL
148231,NULL
172240,"mcdonalds-washington-45"
172246,NULL
172247,"custom-fuel-pizza-washington-2"
172255,NULL
172256,NULL
172258,NULL
172267,"wendys-washington-9"
172268,"punjabi-dhaba-washington"
172269,NULL
172274,NULL
172288,NULL
172293,NULL
172294,NULL
172296,NULL
172297,"wendys-washington-3"
172298,NULL
172299,NULL
172304,NULL
172305,NULL
172314,"pret-a-manger-washington-2"
172317,"five-guys-burgers-and-fries-washington-6"
172319,"chipotle-mexican-grill-washington-10"
172322,NULL
172323,"toro-toro-dc-washington"
172324,NULL
172325,NULL
172327,NULL
172329,"pizzarro-washington"
172331,NULL
172334,"eddies-carryout-washington"
172352,NULL
172356,"tonys-breakfast-washington"
172357,NULL
172365,NULL
172369,"amsterdam-falafelshop-washington-4"
172382,NULL
172386,NULL
172393,"new-york-cafe-washington"
172395,"subway-washington-30"
172398,"momiji-washington"
172399,NULL
172406,NULL
172407,NULL
172412,"district-taco-washington-4"
